id,name,Target_Disorder,Indication,Side_Effects,Substitutes,Chemical Class,Therapeutic Class,Action Class,Habit Forming
73907,dvcor od 250mg tablet,Bipolar,Treatment of Epilepsy/Seizures; Treatment of Bipolar disorder; Prevention of Migraine,"Abdominal pain, Blurred vision, Diarrhea, Dizziness, Double vision, Flu-like symptoms, Hair loss, Headache, Infection, Nausea, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Dilpra 250 Tablet, Genval OD 250mg Tablet, Diresta 250mg Tablet, Soval Dvx 250mg Tablet, Neuproex OD 250mg Tablet",Aliphatic Carboxylic acid Derivatives,NEURO CNS,Sodium channel modulators (AED),No
72900,dvcor od 500mg tablet,Bipolar,Treatment of Epilepsy/Seizures; Treatment of Bipolar disorder; Prevention of Migraine,"Abdominal pain, Blurred vision, Diarrhea, Dizziness, Double vision, Flu-like symptoms, Hair loss, Headache, Infection, Nausea, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Divacon 500mg Tablet, Valvorex 500mg Tablet, Dialod 500mg Tablet, Dipro OD 500mg Tablet, Divaa 500 Tablet",Aliphatic Carboxylic acid Derivatives,NEURO CNS,Sodium channel modulators (AED),No
72825,dvlox-od 500 tablet er,Bipolar,Treatment of Epilepsy/Seizures; Treatment of Bipolar disorder; Prevention of Migraine,"Abdominal pain, Blurred vision, Diarrhea, Dizziness, Double vision, Flu-like symptoms, Hair loss, Headache, Infection, Nausea, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Divalgress ER 500 Tablet, Divawave OD 500 Tablet ER, Ardiva 500mg Tablet ER, Valdiv ER 500 Tablet, Divalrate 500mg Tablet ER",Aliphatic Carboxylic acid Derivatives,NEURO CNS,Sodium channel modulators (AED),No
72309,dvlyf xr 500 tablet,Bipolar,Treatment of Epilepsy/Seizures; Treatment of Bipolar disorder; Prevention of Migraine,"Abdominal pain, Blurred vision, Diarrhea, Dizziness, Double vision, Flu-like symptoms, Hair loss, Headache, Infection, Nausea, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Divalgress ER 500 Tablet, Divawave OD 500 Tablet ER, Ardiva 500mg Tablet ER, Valdiv ER 500 Tablet, Divalrate 500mg Tablet ER",Aliphatic Carboxylic acid Derivatives,NEURO CNS,Sodium channel modulators (AED),No
72069,dvs od 250mg tablet pr,Bipolar,Treatment of Epilepsy/Seizures; Treatment of Bipolar disorder; Prevention of Migraine,"Abdominal pain, Blurred vision, Diarrhea, Dizziness, Double vision, Flu-like symptoms, Hair loss, Headache, Infection, Nausea, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Divaril-XR 250 Tablet, Divay OD 250mg Tablet PR, Divamas XR 250 Tablet, Davproex 250 Tablet PR, Divaxee OD 250 Tablet PR",Aliphatic Carboxylic acid Derivatives,NEURO CNS,Sodium channel modulators (AED),No
71202,dvs od 500 tablet er,Bipolar,Treatment of Epilepsy/Seizures; Treatment of Bipolar disorder; Prevention of Migraine,"Abdominal pain, Blurred vision, Diarrhea, Dizziness, Double vision, Flu-like symptoms, Hair loss, Headache, Infection, Nausea, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Divalgress ER 500 Tablet, Divawave OD 500 Tablet ER, Ardiva 500mg Tablet ER, Valdiv ER 500 Tablet, Divalrate 500mg Tablet ER",Aliphatic Carboxylic acid Derivatives,NEURO CNS,Sodium channel modulators (AED),No
73879,dvx 1000mg tablet er,Bipolar,Treatment of Epilepsy/Seizures; Treatment of Bipolar disorder; Prevention of Migraine,"Abdominal pain, Blurred vision, Diarrhea, Dizziness, Double vision, Flu-like symptoms, Hair loss, Headache, Infection, Nausea, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Proval 1000mg Tablet ER, Divalox 1000mg Tablet ER, Tikoprex 1g Tablet ER, Divalgress 1000mg Tablet ER, Divalox ER 1000 Tablet",Aliphatic Carboxylic acid Derivatives,NEURO CNS,Sodium channel modulators (AED),No
67911,dvx 250mg tablet er,Bipolar,Treatment of Epilepsy/Seizures; Treatment of Bipolar disorder; Prevention of Migraine,"Abdominal pain, Blurred vision, Diarrhea, Dizziness, Double vision, Flu-like symptoms, Hair loss, Headache, Infection, Nausea, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Divalgress ER 250 Tablet, Vtrey-ER 250 Tablet, Divalneuro 250mg Tablet ER, Divalid 250mg Tablet ER, Divalrate ER 250 Tablet",Aliphatic Carboxylic acid Derivatives,NEURO CNS,Sodium channel modulators (AED),No
67693,dvx 500mg tablet er,Bipolar,Treatment of Epilepsy/Seizures; Treatment of Bipolar disorder; Prevention of Migraine,"Abdominal pain, Blurred vision, Diarrhea, Dizziness, Double vision, Flu-like symptoms, Hair loss, Headache, Infection, Nausea, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Divalgress ER 500 Tablet, Divawave OD 500 Tablet ER, Ardiva 500mg Tablet ER, Valdiv ER 500 Tablet, Divalrate 500mg Tablet ER",Aliphatic Carboxylic acid Derivatives,NEURO CNS,Sodium channel modulators (AED),No
72444,dvx 750mg tablet er,Bipolar,Treatment of Epilepsy/Seizures; Treatment of Bipolar disorder; Prevention of Migraine,"Abdominal pain, Blurred vision, Diarrhea, Dizziness, Double vision, Flu-like symptoms, Hair loss, Headache, Infection, Nausea, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Divalcad 750mg Tablet ER, Divalox 750mg Tablet ER, Tikoprex 750 Tablet ER, Divalrate 750mg Tablet ER, Divsys OD 750mg Tablet ER",Aliphatic Carboxylic acid Derivatives,NEURO CNS,Sodium channel modulators (AED),No
87451,elcab 300mg tablet,Bipolar, Mania;  Bipolar disorder,"Acne, Diarrhea, Goiter (enlarged thyroid gland), Hair loss, Increased thirst, Increased white blood cell count, Memory impairment, Nausea, Polyuria, Skin rash, Slurred speech, Tremors, Uncoordinated body movements, Weight gain","Lithon 300mg Tablet, Lithic 300mg Tablet, Lithochik 300mg Tablet, Lisalt 300mg Tablet, Litholite 300mg Tablet",Organic Carbonic Acids,NEURO CNS,Mood stabilizers,No
89043,elith sr 400mg tablet,Bipolar, Mania;  Bipolar disorder,"Acne, Diarrhea, Goiter (enlarged thyroid gland), Hair loss, Increased thirst, Increased white blood cell count, Memory impairment, Nausea, Polyuria, Skin rash, Slurred speech, Tremors, Uncoordinated body movements, Weight gain","Litholite 400mg Tablet SR, Lithopik 400mg Tablet SR, Lithoset 400mg Tablet SR, Litman 400mg Tablet SR, Lithoril 400mg Tablet SR",Organic Carbonic Acids,NEURO CNS,Mood stabilizers,No
86117,elival 200mg tablet cr,Bipolar, Epilepsy/Seizures; Prevention of Migraine;  Bipolar disorder,"Abdominal pain, Abnormal thoughts, Blurred vision, Breathlessness, Bronchitis (inflammation of the airways), Constipation, Depression, Diarrhea, Dizziness, Double vision, Ecchymosis (discoloration of the skin resulting from bleeding underneath), Fever, Flu-like symptoms, Hair loss, Hay fever, Headache, Impaired coordination, Increased appetite, Indigestion, Infection, Insomnia (difficulty in sleeping), Low blood platelets, Memory loss, Nausea, Nervousness, Nystagmus (involuntary eye movement), Peripheral edema, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Torvate 200 Tablet CR, Valprosh 200mg Tablet CR, Medval 200mg Tablet CR, Epiford 200mg Tablet CR, Sofast 200mg Tablet CR",Valproic Acid Derivative,NEURO CNS,Sodium channel modulators (AED),No
86310,elival 300mg tablet cr,Bipolar, Epilepsy/Seizures; Prevention of Migraine;  Bipolar disorder,"Abdominal pain, Abnormal thoughts, Blurred vision, Breathlessness, Bronchitis (inflammation of the airways), Constipation, Depression, Diarrhea, Dizziness, Double vision, Ecchymosis (discoloration of the skin resulting from bleeding underneath), Fever, Flu-like symptoms, Hair loss, Hay fever, Headache, Impaired coordination, Increased appetite, Indigestion, Infection, Insomnia (difficulty in sleeping), Low blood platelets, Memory loss, Nausea, Nervousness, Nystagmus (involuntary eye movement), Peripheral edema, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Torvate 300 Tablet CR, Valparex 300mg Tablet CR, Valprosh 300mg Tablet CR, Valpotex 300mg Tablet CR, Solv 300mg Tablet CR",Valproic Acid Derivative,NEURO CNS,Sodium channel modulators (AED),No
87495,elival 500mg tablet cr,Bipolar, Epilepsy/Seizures; Prevention of Migraine;  Bipolar disorder,"Abdominal pain, Abnormal thoughts, Blurred vision, Breathlessness, Bronchitis (inflammation of the airways), Constipation, Depression, Diarrhea, Dizziness, Double vision, Ecchymosis (discoloration of the skin resulting from bleeding underneath), Fever, Flu-like symptoms, Hair loss, Hay fever, Headache, Impaired coordination, Increased appetite, Indigestion, Infection, Insomnia (difficulty in sleeping), Low blood platelets, Memory loss, Nausea, Nervousness, Nystagmus (involuntary eye movement), Peripheral edema, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Torvate 500 Tablet CR, Valox 500mg Tablet CR, Veana 500mg Tablet CR, Aloval 500mg Tablet CR, Valparex 500mg Tablet CR",Valproic Acid Derivative,NEURO CNS,Sodium channel modulators (AED),No
82445,encorate 300 tablet,Bipolar, Epilepsy/Seizures; Prevention of Migraine;  Bipolar disorder,"Abdominal pain, Abnormal thoughts, Blurred vision, Breathlessness, Bronchitis (inflammation of the airways), Constipation, Depression, Diarrhea, Dizziness, Double vision, Ecchymosis (discoloration of the skin resulting from bleeding underneath), Fever, Flu-like symptoms, Hair loss, Hay fever, Headache, Impaired coordination, Increased appetite, Indigestion, Infection, Insomnia (difficulty in sleeping), Low blood platelets, Memory loss, Nausea, Nervousness, Nystagmus (involuntary eye movement), Peripheral edema, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Epilex 300mg Tablet, Valtec 300mg Tablet, Cylenc SV 300mg Tablet, Valpo 300mg Tablet, Sezex 300mg Tablet",Valproic Acid Derivative,NEURO CNS,Sodium channel modulators (AED),No
82322,encorate 500 tablet,Bipolar, Epilepsy/Seizures; Prevention of Migraine;  Bipolar disorder,"Abdominal pain, Abnormal thoughts, Blurred vision, Breathlessness, Bronchitis (inflammation of the airways), Constipation, Depression, Diarrhea, Dizziness, Double vision, Ecchymosis (discoloration of the skin resulting from bleeding underneath), Fever, Flu-like symptoms, Hair loss, Hay fever, Headache, Impaired coordination, Increased appetite, Indigestion, Infection, Insomnia (difficulty in sleeping), Low blood platelets, Memory loss, Nausea, Nervousness, Nystagmus (involuntary eye movement), Peripheral edema, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Valtril 500mg Tablet, Cylenc SV 500mg Tablet, Valtec 500mg Tablet, Valparex 500mg Tablet, Navalin 500mg Tablet",Valproic Acid Derivative,NEURO CNS,Sodium channel modulators (AED),No
82648,encorate oral solution,Bipolar, Epilepsy/Seizures; Prevention of Migraine;  Bipolar disorder,"Abdominal pain, Abnormal thoughts, Blurred vision, Breathlessness, Bronchitis (inflammation of the airways), Constipation, Depression, Diarrhea, Dizziness, Double vision, Ecchymosis (discoloration of the skin resulting from bleeding underneath), Fever, Flu-like symptoms, Hair loss, Hay fever, Headache, Impaired coordination, Increased appetite, Indigestion, Infection, Insomnia (difficulty in sleeping), Low blood platelets, Memory loss, Nausea, Nervousness, Nystagmus (involuntary eye movement), Peripheral edema, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Bioval 200mg Oral Solution, Valrate Syrup, Sezex Oral Solution, Vizilex 200mg Oral Solution, Epival Oral Solution",Valproic Acid Derivative,NEURO CNS,Sodium channel modulators (AED),No
82431,encorate tablet,Bipolar, Epilepsy/Seizures; Prevention of Migraine;  Bipolar disorder,"Abdominal pain, Abnormal thoughts, Blurred vision, Breathlessness, Bronchitis (inflammation of the airways), Constipation, Depression, Diarrhea, Dizziness, Double vision, Ecchymosis (discoloration of the skin resulting from bleeding underneath), Fever, Flu-like symptoms, Hair loss, Hay fever, Headache, Impaired coordination, Increased appetite, Indigestion, Infection, Insomnia (difficulty in sleeping), Low blood platelets, Memory loss, Nausea, Nervousness, Nystagmus (involuntary eye movement), Peripheral edema, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Valtril 200mg Tablet, Navalin 200mg Tablet, Arkaval 200mg Tablet, Valtec 200mg Tablet, Valporil 200mg Tablet",Valproic Acid Derivative,NEURO CNS,Sodium channel modulators (AED),No
85584,epiford 200mg tablet cr,Bipolar, Epilepsy/Seizures; Prevention of Migraine;  Bipolar disorder,"Abdominal pain, Abnormal thoughts, Blurred vision, Breathlessness, Bronchitis (inflammation of the airways), Constipation, Depression, Diarrhea, Dizziness, Double vision, Ecchymosis (discoloration of the skin resulting from bleeding underneath), Fever, Flu-like symptoms, Hair loss, Hay fever, Headache, Impaired coordination, Increased appetite, Indigestion, Infection, Insomnia (difficulty in sleeping), Low blood platelets, Memory loss, Nausea, Nervousness, Nystagmus (involuntary eye movement), Peripheral edema, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Torvate 200 Tablet CR, Elival 200mg Tablet CR, Valprosh 200mg Tablet CR, Medval 200mg Tablet CR, Sofast 200mg Tablet CR",Valproic Acid Derivative,NEURO CNS,Sodium channel modulators (AED),No
90715,epiford oral solution,Bipolar, Epilepsy/Seizures; Prevention of Migraine;  Bipolar disorder,"Abdominal pain, Abnormal thoughts, Blurred vision, Breathlessness, Bronchitis (inflammation of the airways), Constipation, Depression, Diarrhea, Dizziness, Double vision, Ecchymosis (discoloration of the skin resulting from bleeding underneath), Fever, Flu-like symptoms, Hair loss, Hay fever, Headache, Impaired coordination, Increased appetite, Indigestion, Infection, Insomnia (difficulty in sleeping), Low blood platelets, Memory loss, Nausea, Nervousness, Nystagmus (involuntary eye movement), Peripheral edema, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss",Velpep Syrup,Valproic Acid Derivative,NEURO CNS,Sodium channel modulators (AED),No
85038,epilam 50mg tablet dt,Bipolar, Epilepsy/Seizures;  Bipolar disorder,"Abdominal pain, Back pain, Blurred vision, Dizziness, Double vision, Dryness in mouth, Headache, Impaired coordination, Infection, Insomnia (difficulty in sleeping), Nasal congestion (stuffy nose), Nausea, Skin rash, Sleepiness, Vomiting","Lamogin 50mg Tablet DT, Lamictin 50mg Tablet DT, Lamikon 50mg Tablet DT, Lamidus 50mg Tablet DT, Lamtin 50mg Tablet DT",Phenyltriazine Derivative,NEURO CNS,Sodium channel modulators (AED),No
82696,epilex 200mg tablet,Bipolar, Epilepsy/Seizures; Prevention of Migraine;  Bipolar disorder,"Abdominal pain, Abnormal thoughts, Blurred vision, Breathlessness, Bronchitis (inflammation of the airways), Constipation, Depression, Diarrhea, Dizziness, Double vision, Ecchymosis (discoloration of the skin resulting from bleeding underneath), Fever, Flu-like symptoms, Hair loss, Hay fever, Headache, Impaired coordination, Increased appetite, Indigestion, Infection, Insomnia (difficulty in sleeping), Low blood platelets, Memory loss, Nausea, Nervousness, Nystagmus (involuntary eye movement), Peripheral edema, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Valtril 200mg Tablet, Navalin 200mg Tablet, Arkaval 200mg Tablet, Valtec 200mg Tablet, Valporil 200mg Tablet",Valproic Acid Derivative,NEURO CNS,Sodium channel modulators (AED),No
84241,epilex 300mg tablet,Bipolar, Epilepsy/Seizures; Prevention of Migraine;  Bipolar disorder,"Abdominal pain, Abnormal thoughts, Blurred vision, Breathlessness, Bronchitis (inflammation of the airways), Constipation, Depression, Diarrhea, Dizziness, Double vision, Ecchymosis (discoloration of the skin resulting from bleeding underneath), Fever, Flu-like symptoms, Hair loss, Hay fever, Headache, Impaired coordination, Increased appetite, Indigestion, Infection, Insomnia (difficulty in sleeping), Low blood platelets, Memory loss, Nausea, Nervousness, Nystagmus (involuntary eye movement), Peripheral edema, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Valtec 300mg Tablet, Cylenc SV 300mg Tablet, Valpo 300mg Tablet, Encorate 300 Tablet, Sezex 300mg Tablet",Valproic Acid Derivative,NEURO CNS,Sodium channel modulators (AED),No
83465,epilex 500 tablet,Bipolar, Epilepsy/Seizures; Prevention of Migraine;  Bipolar disorder,"Abdominal pain, Abnormal thoughts, Blurred vision, Breathlessness, Bronchitis (inflammation of the airways), Constipation, Depression, Diarrhea, Dizziness, Double vision, Ecchymosis (discoloration of the skin resulting from bleeding underneath), Fever, Flu-like symptoms, Hair loss, Hay fever, Headache, Impaired coordination, Increased appetite, Indigestion, Infection, Insomnia (difficulty in sleeping), Low blood platelets, Memory loss, Nausea, Nervousness, Nystagmus (involuntary eye movement), Peripheral edema, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Valtril 500mg Tablet, Cylenc SV 500mg Tablet, Valtec 500mg Tablet, Valparex 500mg Tablet, Navalin 500mg Tablet",Valproic Acid Derivative,NEURO CNS,Sodium channel modulators (AED),No
82831,epilex oral solution,Bipolar, Epilepsy/Seizures; Prevention of Migraine;  Bipolar disorder,"Abdominal pain, Abnormal thoughts, Blurred vision, Breathlessness, Bronchitis (inflammation of the airways), Constipation, Depression, Diarrhea, Dizziness, Double vision, Ecchymosis (discoloration of the skin resulting from bleeding underneath), Fever, Flu-like symptoms, Hair loss, Hay fever, Headache, Impaired coordination, Increased appetite, Indigestion, Infection, Insomnia (difficulty in sleeping), Low blood platelets, Memory loss, Nausea, Nervousness, Nystagmus (involuntary eye movement), Peripheral edema, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Bioval 200mg Oral Solution, Valrate Syrup, Sezex Oral Solution, Vizilex 200mg Oral Solution, Epival Oral Solution",Valproic Acid Derivative,NEURO CNS,Sodium channel modulators (AED),No
86292,epinote 250mg tablet er,Bipolar,Treatment of Epilepsy/Seizures; Treatment of Bipolar disorder; Prevention of Migraine,"Abdominal pain, Blurred vision, Diarrhea, Dizziness, Double vision, Flu-like symptoms, Hair loss, Headache, Infection, Nausea, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Divalgress ER 250 Tablet, Vtrey-ER 250 Tablet, Divalneuro 250mg Tablet ER, Dipolar 250mg Tablet ER, Divalid 250mg Tablet ER",Aliphatic Carboxylic acid Derivatives,NEURO CNS,Sodium channel modulators (AED),No
84889,epinote 500mg tablet er,Bipolar,Treatment of Epilepsy/Seizures; Treatment of Bipolar disorder; Prevention of Migraine,"Abdominal pain, Blurred vision, Diarrhea, Dizziness, Double vision, Flu-like symptoms, Hair loss, Headache, Infection, Nausea, Sleepiness, Tremors, Vomiting, Weakness, Weight gain, Weight loss","Divalgress ER 500 Tablet, Dvlyf XR 500 Tablet, Ardiva 500mg Tablet ER, Valdiv ER 500 Tablet, Divalrate 500mg Tablet ER",Aliphatic Carboxylic acid Derivatives,NEURO CNS,Sodium channel modulators (AED),No
